ds,yhat,yhat_lower,yhat_upper,Store
2011-01-28,1908606.9397797752,1655543.3127202918,2163185.2458514455,14
2011-02-04,2055025.9184936278,1807097.1487254042,2310613.718996931,14
2011-02-11,2058870.2970570948,1805830.572543393,2325964.237830934,14
2011-02-18,2003132.7835435402,1769086.0061938108,2256789.4609108986,14
2011-02-25,1990354.3878109646,1742865.2944199855,2242652.9287392073,14
2011-03-04,2024153.2882509923,1766785.1193667399,2266309.8719188715,14
2011-03-11,2040490.6987950075,1791361.897280123,2297115.5168010197,14
2011-03-18,2016551.9946217525,1773296.6079596197,2250413.7832364254,14
2011-03-25,2003759.5220782484,1750225.9711368722,2260464.2427824605,14
2011-04-01,2049377.3279238555,1787462.9683866384,2312865.9200943713,14
2011-04-08,2121253.6345383623,1871504.6540970188,2376636.947473807,14
2011-04-15,2140551.755868004,1902197.0782012418,2390631.978628846,14
2011-04-22,2081176.4122837153,1823016.8864070948,2315024.6380775627,14
2011-04-29,2006874.7156486844,1763021.4396990677,2266697.52415601,14
2011-05-06,1998027.568054629,1739591.1201964265,2249531.6399715925,14
2011-05-13,2060259.3540743466,1814887.4587846897,2329007.6285778796,14
2011-05-20,2126064.038698891,1876597.6335057362,2378745.030532035,14
2011-05-27,2139962.5460640495,1878620.0904069776,2391076.390876195,14
2011-06-03,2116284.5007535997,1881609.3350309557,2374242.43597988,14
2011-06-10,2102897.0056132404,1850527.8288491985,2360619.5125728464,14
2011-06-17,2108714.299196779,1837305.665760577,2368811.0348778134,14
2011-06-24,2093669.674549755,1821205.4585303816,2322656.292795781,14
2011-07-01,2029868.605336638,1778307.819888525,2275441.530750844,14
2011-07-08,1946776.7102335815,1718492.4704488302,2173758.520239356,14
2011-07-15,1898228.12829578,1646659.569600447,2165263.427861225,14
2011-07-22,1896890.2733454222,1638895.8432309558,2163302.3045316697,14
2011-07-29,1905348.7054815793,1638960.2593012874,2170012.285196852,14
2011-08-05,1894299.98985962,1638574.5599952394,2143491.203971756,14
2011-08-12,1885429.7391826413,1639600.9936262716,2139642.663914602,14
2011-08-19,1916912.9864802784,1665794.59084692,2160987.1971644266,14
2011-08-26,1977337.6255297072,1739178.463376289,2218166.2953875093,14
2011-09-02,2002710.4468757117,1757555.7563294822,2261447.518715525,14
2011-09-09,1950439.7145321427,1705909.422576541,2213718.6862807013,14
2011-09-16,1857916.2731427706,1595070.843699454,2130948.1452067853,14
2011-09-23,1805664.7927361915,1576352.4478626428,2049832.3779123365,14
2011-09-30,1826344.095914349,1550232.2920975774,2081568.5941597696,14
2011-10-07,1873731.933024811,1606049.1383845955,2126923.222494911,14
2011-10-14,1890638.7000366997,1624311.8475286895,2126836.338786441,14
2011-10-21,1885343.8905529492,1628012.7617645615,2140077.1367877186,14
2011-10-28,1914809.6417038247,1668775.2375653998,2156831.503040247,14
2011-11-04,1998378.0101033486,1752018.436117973,2255440.96258259,14
2011-11-11,2085674.7373933198,1849424.9190553783,2331612.242434782,14
2011-11-18,2131962.978596632,1895821.4322959993,2387540.4911253047,14
2011-11-25,2183730.8092501666,1938132.3365759559,2434099.428831644,14
2011-12-02,2339543.4374114773,2087148.8828618396,2606356.432758621,14
2011-12-09,2603626.0671411795,2352442.906955373,2859420.502473049,14
2011-12-16,2809969.9256157004,2567051.525919965,3054965.2023553913,14
2011-12-23,2741351.745718412,2503959.8927495047,3002531.396404572,14
2011-12-30,2350645.311313547,2121486.3516312637,2596877.64626212,14
2012-01-06,1845116.7520389226,1585771.7741708758,2093209.4529725893,14
2012-01-13,1524848.5886348756,1280082.239805877,1774708.6452717986,14
2012-01-20,1524698.6109779298,1274722.3681675328,1783295.6430497577,14
2012-01-27,1722354.9340457066,1465412.1120238854,1969262.2711367588,14
2012-02-03,1890475.7317931263,1654919.2335259307,2145612.999218098,14
2012-02-10,1915520.6761985882,1666495.993495407,2149355.6865550363,14
2012-02-17,1859707.3623834178,1585694.8440808135,2106939.467747966,14
2012-02-24,1834150.8764540108,1587898.4219571925,2098758.6249402515,14
2012-03-02,1862306.8575665955,1608040.1024383921,2104530.897561958,14
2012-03-09,1884021.495865118,1636120.3584435543,2123120.717207516,14
2012-03-16,1863269.5742698787,1610727.2984471812,2100676.3704046113,14
2012-03-23,1841684.2403803098,1583364.423174694,2093429.1706986,14
2012-03-30,1874865.550567742,1610035.9138745435,2113642.618542969,14
2012-04-06,1945954.666784821,1691522.1175018223,2176553.0277856565,14
2012-04-13,1977433.4155626888,1740015.0734993005,2221809.691866908,14
2012-04-20,1927778.8810531814,1673810.0008826954,2181519.4103435036,14
2012-04-27,1847444.890772801,1608603.6418163904,2101658.093729046,14
2012-05-04,1821864.0456264534,1567555.5846414326,2050260.9939753148,14
2012-05-11,1873331.045481729,1625924.8900472915,2125875.367388745,14
2012-05-18,1942349.0840565695,1700211.8755954336,2180293.743032375,14
2012-05-25,1964724.8029692066,1715204.6939278448,2220221.7881292454,14
2012-06-01,1942359.2527976206,1674131.453860629,2205376.9161869003,14
2012-06-08,1922880.8457241955,1668147.694131888,2175615.180438522,14
2012-06-15,1925558.3180642931,1675927.270149027,2174032.530534058,14
2012-06-22,1915798.5798469093,1656177.5399002694,2149191.7690716228,14
2012-06-29,1858418.8915656684,1601816.950535989,2122214.2697092784,14
2012-07-06,1772782.3113942791,1508507.1166675612,2034746.5607992446,14
2012-07-13,1713528.1052805998,1466375.9006743915,1939020.4821529884,14
2012-07-20,1703790.9608775203,1447694.8210150085,1934072.9152300633,14
2012-07-27,1712005.5538154226,1462827.2901901256,1962464.3087906423,14
2012-08-03,1702522.9528441918,1447248.5305967168,1933084.2925618622,14
2012-08-10,1688174.4114136815,1443706.7145520912,1946232.66917897,14
2012-08-17,1709458.4770945548,1464524.24206812,1959475.5461102715,14
2012-08-24,1766781.259032351,1509403.3158563457,2015864.6352441697,14
2012-08-31,1801532.0796558862,1549810.6752154287,2060002.2544058193,14
2012-09-07,1761006.8999801562,1503297.0315738372,2041599.0547064682,14
2012-09-14,1668019.8361148546,1415318.6744862928,1915597.8422800645,14
2012-09-21,1601971.9092950008,1342199.1463277123,1856360.442388991,14
2012-09-28,1609380.7956133906,1364257.1747206682,1858415.4846779632,14
2012-10-05,1655415.980021208,1393632.0194006583,1906639.8363252617,14
2012-10-12,1677712.9944778148,1435820.4080472314,1931347.92341822,14
2012-10-19,1670804.5534641924,1431445.1545749095,1927783.8051413596,14
2012-10-26,1688704.013425346,1421215.9479238044,1945450.6999183812,14
2012-10-28,1704718.4707309268,1473723.8428279215,1978001.4728212943,14
2012-11-04,1790370.7646796387,1542434.3123822953,2027740.0647765126,14
2012-11-11,1872675.9369567952,1612304.541741651,2104724.591808461,14
2012-11-18,1913941.4878476388,1666768.5584671053,2156528.946810081,14
2012-11-25,1970893.2853483213,1734318.5301875155,2220546.2527554864,14
2012-12-02,2139543.675522364,1890030.7552408448,2402782.022937598,14
2012-12-09,2406799.757845383,2161491.5253335377,2644546.699843811,14
2012-12-16,2591643.7026634915,2341316.90911558,2836414.5570165357,14
2012-12-23,2484894.072697268,2239422.9749284023,2732822.633458287,14
2012-12-30,2067031.360329639,1830480.3083309103,2306093.217276178,14
2013-01-06,1567197.6813199036,1326298.634291722,1805080.221316204,14
2013-01-13,1278724.1452630237,1046803.8512123416,1539410.0168006222,14
2010-02-05,642612.5391670666,545661.8325958828,742593.1378283566,15
2010-02-12,653849.8447647208,552942.1455432391,741459.0780937534,15
2010-02-19,619765.1771210233,530608.3763682604,707043.594032397,15
2010-02-26,591849.7044284821,499095.78474532726,679663.6226220093,15
2010-03-05,589112.8400276044,503633.9257912746,685786.3421935646,15
2010-03-12,594249.8285615906,505314.10777176707,683374.6925885245,15
2010-03-19,592731.7647203532,502530.50164538575,680442.9393095613,15
2010-03-26,595038.5610180346,502919.599482069,686734.4131148575,15
2010-04-02,615287.9662326954,527703.1172309879,707915.4579213136,15
2010-04-09,642178.819222478,543285.9092389903,737119.4757271025,15
2010-04-16,647164.8488052818,556870.0555970055,742468.8376756773,15
2010-04-23,621849.9788545624,525200.6962582885,712730.9474176837,15
2010-04-30,594482.361540505,504988.95881067385,681195.4131405413,15
2010-05-07,600420.5461926482,515820.0831970465,689574.1213752874,15
2010-05-14,640929.9246387976,545644.7534836271,734260.1720882192,15
2010-05-21,681175.9237655357,595056.1141389956,771924.3731328517,15
2010-05-28,690203.0200427676,595703.6630254614,779775.0396105092,15
2010-06-04,674229.6509566766,579274.5106663381,762767.4445666205,15
2010-06-11,664329.4536832095,569890.7544913085,752731.5641748825,15
2010-06-18,676579.8650165327,584564.9573396253,774469.8093065951,15
2010-06-25,694523.9209578936,598583.7297602084,784496.8880145522,15
2010-07-02,692567.1436947882,601843.8093503221,790347.1566306575,15
2010-07-09,667551.8820346529,579499.7401090934,759950.1021321861,15
2010-07-16,639494.1215920856,550380.8134490136,731705.2390059844,15
2010-07-23,625265.2327989575,531700.5681704493,719944.7236785713,15
2010-07-30,622218.5647726037,522937.0314306074,719212.4088596989,15
2010-08-06,620502.1567100285,525254.3557877464,714340.1447889538,15
2010-08-13,621548.291389712,537008.3012591116,711782.3960175045,15
2010-08-20,633592.1479007391,534434.8305563699,728463.7800298983,15
2010-08-27,651046.2567294093,557492.4447429986,745064.0024401924,15
2010-09-03,651366.580474766,560047.29839816,736304.3313545599,15
2010-09-10,620785.1755212374,527769.6850057845,702783.458132717,15
2010-09-17,577409.7800992263,490745.2958818709,670487.1083995509,15
2010-09-24,557070.7857802903,462684.01181382523,647858.0154358469,15
2010-10-01,573528.3773360758,480859.3570067554,661618.5424118353,15
2010-10-08,601519.6999360288,502844.2239751934,695062.2623073291,15
2010-10-15,606883.7842515303,515178.71817368094,697424.1134227561,15
2010-10-22,589137.3510336672,495061.0347608933,684225.3928490209,15
2010-10-29,583599.7871345034,489464.5995337844,678140.3340122965,15
2010-11-05,619392.70021145,531123.1619751632,711248.5791991495,15
2010-11-12,685919.4114248385,598292.0547929028,776981.3301683022,15
2010-11-19,750369.3901004747,654451.854919539,841493.8345986219,15
2010-11-26,802191.9625547823,713185.6273572227,898196.9631720538,15
2010-12-03,862570.846582129,769397.0342820035,952797.3659348378,15
2010-12-10,940715.5985598755,850414.9768556155,1041563.8237006523,15
2010-12-17,992742.0627471713,902655.746044804,1092540.833786519,15
2010-12-24,946742.7120604625,846988.6686240456,1038965.4762240113,15
2010-12-31,780664.0226711486,688526.7245097106,868027.540197772,15
2011-01-07,567475.7751446437,475263.52074842766,657897.9780095845,15
2011-01-14,426997.9332045513,335769.03779226885,515010.4588034054,15
2011-01-21,424621.7975304885,328668.2226790791,514973.57514045644,15
2011-01-28,519025.93676982913,426759.3764561737,602956.9502432683,15
2011-02-04,610389.1092559162,517999.6993641568,697747.8351354442,15
2011-02-11,634241.931639484,544203.8414884917,730953.8153699498,15
2011-02-18,604268.4757173199,514003.657053869,701397.2605937751,15
2011-02-25,572484.9313006933,475094.48705143784,671534.9223707651,15
2011-03-04,565891.4937103288,471341.26840355375,659133.9841955736,15
2011-03-11,571311.5090712191,476466.94270579907,664456.4665360306,15
2011-03-18,570869.1029727011,484486.85042931646,667943.5398781702,15
2011-03-25,571066.8518571822,482560.00484415336,663952.6482429751,15
2011-04-01,588045.984520339,496149.38071912824,685414.2358532139,15
2011-04-08,615793.4091957208,519818.687523096,702028.2032557318,15
2011-04-15,626367.1360309568,531721.7591970464,721619.6465214117,15
2011-04-22,605302.0507365293,522259.0864766826,695882.1364092476,15
2011-04-29,575281.9855456385,482775.9081292117,662265.2017179898,15
2011-05-06,573859.6343413589,478246.12282873807,669211.5481848494,15
2011-05-13,610093.1648136163,512313.1123201684,701884.3514287529,15
2011-05-20,653408.476154253,569291.8907964885,744760.0602968256,15
2011-05-27,668756.7069029695,576666.7842601505,761605.5549148633,15
2011-06-03,655191.3489562045,563577.5266423312,748765.344859149,15
2011-06-10,642121.771569687,549663.8814506618,731319.998248342,15
2011-06-17,650802.1482336344,553601.6452615719,740652.7115406225,15
2011-06-24,669851.9235540691,577172.1533006198,763160.6115083172,15
2011-07-01,672573.7212214044,583140.0170570066,767754.5445769799,15
2011-07-08,650603.6895510927,564069.6726952981,748058.0448147216,15
2011-07-15,621391.4229451036,531473.5781239987,713015.6194881701,15
2011-07-22,604344.3199955395,506880.9906637362,693747.4089539883,15
2011-07-29,600131.194901846,504641.12784523546,684997.3047442046,15
2011-08-05,598513.0434549823,509536.03839782043,690066.2537514447,15
2011-08-12,598400.968504362,510714.4177208682,685895.7345704394,15
2011-08-19,608269.259134007,517859.66300450254,703325.9653484678,15
2011-08-26,626140.6626559371,534037.218005775,714103.4212054391,15
2011-09-02,631232.7937626896,533432.893291931,727117.3676995451,15
2011-09-09,605833.1826339237,509474.74037364207,695939.9204390007,15
2011-09-16,562139.3727128261,468817.7631300664,652025.0982468337,15
2011-09-23,535559.5361811208,437871.0038405182,623916.2700310459,15
2011-09-30,546330.3762252097,448156.491099141,634579.4427209286,15
2011-10-07,575167.99130249,485417.93705390615,666073.5687922338,15
2011-10-14,585941.8681095398,490172.53578968876,680460.4157289183,15
2011-10-21,570371.1713080527,481728.17157043907,664981.5927585391,15
2011-10-28,559678.6189954402,463092.7526732251,653607.0170432631,15
2011-11-04,587639.9122142306,501223.731326921,674470.7395668385,15
2011-11-11,651045.2459421923,562412.1271750458,744995.0628656871,15
2011-11-18,717757.8466206935,627800.321254101,815949.7007063716,15
2011-11-25,770855.9058608155,676922.8576661382,862640.5686185097,15
2011-12-02,827914.0066904209,733141.4508896379,920464.0077478061,15
2011-12-09,904441.0812611505,808816.6187033822,998997.6515446805,15
2011-12-16,966506.3861153729,875362.4437892928,1060579.5901878136,15
2011-12-23,942111.89330312,851116.3568161497,1032144.855021101,15
2011-12-30,794795.9486315183,710089.702297029,889539.0979194356,15
2012-01-06,581301.2194139302,487255.55807089683,672777.4078738037,15
2012-01-13,420248.69784350693,321738.41401081847,507206.3726925334,15
2012-01-20,393254.99128536857,304751.50017827615,486735.36771507806,15
2012-01-27,477265.81489453965,380406.76288271806,574337.4060474013,15
2012-02-03,575990.786024134,485672.8837753175,671340.9104486973,15
2012-02-10,613028.2208972934,524612.0723634909,701766.152219632,15
2012-02-17,589022.3477813015,494434.1520878428,681713.564836383,15
2012-02-24,554275.3642852397,470104.4034497552,643843.5082508157,15
2012-03-02,543293.5220759062,453178.6179163501,637157.3407021342,15
2012-03-09,548340.5882137872,455646.6577968118,634352.1473100537,15
2012-03-16,549235.9805952457,463508.799894419,638996.8696240385,15
2012-03-23,547947.2004078868,452901.8957036443,636916.0078221561,15
2012-03-30,561460.6575975764,463422.02374269377,652945.1335313141,15
2012-04-06,589057.4474339966,495639.73274810635,682936.684724609,15
2012-04-13,604677.1492500622,513519.8911554125,690161.0626304246,15
2012-04-20,588648.5322745305,492399.1010138774,680785.7426119676,15
2012-04-27,557303.3675091082,467760.59405193885,650459.2805350182,15
2012-05-04,548839.37995955,456797.3838157353,638780.8827172918,15
2012-05-11,579708.6182460501,487153.6068837259,675293.665585368,15
2012-05-18,624852.2212397882,528405.2445280636,721356.5119729514,15
2012-05-25,646499.8889544775,553018.7679710558,743615.460468307,15
2012-06-01,636395.8201462922,536677.164825547,724746.3499412643,15
2012-06-08,620904.6480662703,532965.5705675829,712406.7059568081,15
2012-06-15,625591.6198777198,532369.1194216831,726285.1514451136,15
2012-06-22,644786.2693838526,556317.331874138,738069.438946912,15
2012-06-29,651894.0869548634,556782.0951765787,746385.1045208651,15
2012-07-06,633597.6095550666,540598.7148298073,721822.7645253816,15
2012-07-13,603909.1413663744,509829.73208139394,688987.8206080182,15
2012-07-20,584032.7871049083,482885.40385267703,674243.8964283781,15
2012-07-27,578256.1119442487,487890.0017305983,667933.3039509669,15
2012-08-03,576695.272870085,486928.977957847,672067.3861551044,15
2012-08-10,575756.2395987024,484338.2303674507,667428.2601117643,15
2012-08-17,583411.2170066986,489092.38258117717,670470.2877759959,15
2012-08-24,600965.4406861167,509582.02368260914,687662.9602165504,15
2012-08-31,610173.7933189042,524192.150901305,698796.1381593025,15
2012-09-07,590357.7075271765,502462.045114266,683196.664418491,15
2012-09-14,547588.1122979232,453504.1124654369,638533.1555107316,15
2012-09-21,515485.1243376595,422388.35656898306,612886.721242911,15
2012-09-28,519880.79050288233,427653.8831712016,606578.6487793388,15
2012-10-05,548269.1679840522,447757.5945940594,646884.1155471996,15
2012-10-12,564147.12316242,468117.20518614457,649136.7079281184,15
2012-10-19,551857.7768149468,448689.22260607686,642497.2326376465,15
2012-10-26,537206.013606931,448396.4654200605,624195.9882865105,15
