ds,yhat,yhat_lower,yhat_upper,Store,yhat_change_pct,volatility,anomaly,risk_score,risk_level,low_sales_threshold,high_sales_threshold,action,reason
2011-04-15,1380878.6382137353,1244479.420302574,1508425.6936781846,11,0.5047806217325368,19555.463083944356,False,1.9209415024049135,LOW,1252669.062831195,1523875.5301879228,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.25M–1.52M).
2011-04-22,1349741.9577867305,1219259.2618778278,1482986.0125156252,11,-2.254845542927819,16346.735873325977,False,3.4659463595706463,LOW,1252669.062831195,1523875.5301879228,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.25M–1.52M).
2011-04-29,1300606.8384135426,1172293.7347303974,1424017.6702242189,11,-3.640334294249714,40470.80154669453,False,6.752020343514233,LOW,1252669.062831195,1523875.5301879228,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.25M–1.52M).
2011-05-06,1268446.5738043983,1128881.0598325415,1403996.3133405223,11,-2.472712249335307,40941.99562059701,False,5.700439491942097,LOW,1252669.062831195,1523875.5301879228,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.25M–1.52M).
2011-05-13,1268979.7205664574,1138581.23546658,1400132.3964318456,11,0.04203147164960619,18415.76067988872,False,1.4932572384150629,LOW,1252669.062831195,1523875.5301879228,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.25M–1.52M).
2011-05-20,1289347.9493605278,1160531.1658944206,1420696.240698693,11,1.6050870210107204,11916.490603473734,False,2.529313147044729,LOW,1252669.062831195,1523875.5301879228,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.25M–1.52M).
2011-05-27,1309049.9172778612,1175505.010637981,1446376.1973623417,11,1.5280567147995194,20036.021513404812,False,3.0586340632225077,LOW,1252669.062831195,1523875.5301879228,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.25M–1.52M).
2011-06-03,1321338.288487547,1193021.136791526,1447261.540003412,11,0.938724417418646,16137.706385273801,False,2.1600396949578764,LOW,1252669.062831195,1523875.5301879228,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.25M–1.52M).
2011-06-10,1330838.4810858706,1195051.265940449,1457642.0601507106,11,0.7189826164197388,10923.973935089727,False,1.5398165561008736,LOW,1252669.062831195,1523875.5301879228,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.25M–1.52M).
2011-06-17,1338144.114522553,1201158.507333161,1467740.253743051,11,0.5489496689877527,8426.760231886072,False,1.1786845488435538,LOW,1252669.062831195,1523875.5301879228,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.25M–1.52M).
2011-06-24,1335468.37057335,1209848.1340695051,1475585.38366301,11,-0.19995932576797326,3696.118735869951,False,0.476725052108846,LOW,1252669.062831195,1523875.5301879228,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.25M–1.52M).
2011-07-01,1318518.6941516814,1190555.688071883,1451772.060445842,11,-1.2691934002444172,10642.74605238442,False,2.076367852877554,LOW,1252669.062831195,1523875.5301879228,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.25M–1.52M).
2011-07-08,1295784.0728049325,1173194.5644266363,1427139.1410362846,11,-1.724254760102284,19912.299498681026,False,3.2609536528103615,LOW,1252669.062831195,1523875.5301879228,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.25M–1.52M).
2011-07-15,1281940.0019455808,1153158.8157473283,1411656.9654572492,11,-1.0683933496252962,18468.540951427283,False,2.50906459191416,LOW,1252669.062831195,1523875.5301879228,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.25M–1.52M).
2011-07-22,1285246.4040648,1147858.1068875075,1422943.8851654169,11,0.2579217525157995,7229.949923866221,False,0.8204559016875329,LOW,1252669.062831195,1523875.5301879228,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.25M–1.52M).
2011-07-29,1305129.9719711747,1180540.892337072,1437078.1803951545,11,1.547062714471692,12543.678869251355,False,2.5081684387013086,LOW,1252669.062831195,1523875.5301879228,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.25M–1.52M).
2011-08-05,1337978.81149135,1209076.776447852,1469506.326494546,11,2.5169017818633677,26630.525478320247,False,4.507256580429804,LOW,1252669.062831195,1523875.5301879228,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.25M–1.52M).
2011-08-12,1376498.259079042,1244966.8914613607,1507440.985645026,11,2.8789280709727416,35721.67060527966,False,5.474040005889357,LOW,1252669.062831195,1523875.5301879228,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.25M–1.52M).
2011-08-19,1402089.1681213223,1266182.5420595868,1530896.6097535165,11,1.8591312319858888,32271.7118007161,False,4.160818780428859,LOW,1252669.062831195,1523875.5301879228,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.25M–1.52M).
2011-08-26,1389086.5478681158,1261825.3314775736,1518207.5045902308,11,-0.9273747026110168,12796.013530870714,False,1.8485565793277157,LOW,1252669.062831195,1523875.5301879228,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.25M–1.52M).
2011-09-02,1329486.501652094,1198944.210731908,1469202.261133618,11,-4.290592714146735,38713.4361276125,False,7.202501641353218,LOW,1252669.062831195,1523875.5301879228,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.25M–1.52M).
2011-09-09,1253555.0005165578,1128521.271386768,1382129.2797113091,11,-5.711340509375573,67929.56977776613,True,11.130294583969356,LOW,1252669.062831195,1523875.5301879228,Investigate / Promote,Sales predicted to drop by 5.7% compared to last week. Consider marketing actions or promotions.
2011-09-16,1212832.2313955284,1088361.425626262,1346522.9352973765,11,-3.248582559540558,59206.07451756007,False,8.13022018302583,LOW,1252669.062831195,1523875.5301879228,Review Marketing,Forecasted weekly sales (1.21M) are below this store’s normal range (1.25M–1.52M). Consider promotions or cost management.
2011-09-23,1231525.811056605,1106404.9342355558,1370582.5743003837,11,1.5413161999798808,20384.14021444965,False,3.1965101091486043,LOW,1252669.062831195,1523875.5301879228,Review Marketing,Forecasted weekly sales (1.23M) are below this store’s normal range (1.25M–1.52M). Consider promotions or cost management.
2011-09-30,1277779.7071321495,1153272.7061487806,1420845.0750518695,11,3.7558202727282053,33434.132826780726,False,6.372400630059152,LOW,1252669.062831195,1523875.5301879228,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.25M–1.52M).
2011-10-07,1294763.5733349393,1160052.6774539703,1422755.846201166,11,1.3291701306564319,32728.40048880444,False,3.8569212323116533,LOW,1252669.062831195,1523875.5301879228,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.25M–1.52M).
2011-10-14,1264362.5018044922,1132297.5715941056,1402394.5100218651,11,-2.3480017631437256,15235.36598509441,False,3.552985773927861,LOW,1252669.062831195,1523875.5301879228,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.25M–1.52M).
2011-10-21,1230954.9658386628,1099895.4166599747,1373890.0428439148,11,-2.6422434956865914,31916.10617468451,False,5.23503584475029,LOW,1252669.062831195,1523875.5301879228,Review Marketing,Forecasted weekly sales (1.23M) are below this store’s normal range (1.25M–1.52M). Consider promotions or cost management.
2011-10-28,1252298.332223061,1120215.9929582772,1390697.2177585743,11,1.733886858310596,16917.185224980632,False,3.084777839291901,LOW,1252669.062831195,1523875.5301879228,Review Marketing,Forecasted weekly sales (1.25M) are below this store’s normal range (1.25M–1.52M). Consider promotions or cost management.
2011-11-04,1331216.3913797743,1206906.337488104,1460438.542761055,11,6.301857722402238,52814.065047765675,True,10.269211594376811,LOW,1252669.062831195,1523875.5301879228,Prepare Inventory,Sales predicted to increase by 6.3% compared to last week. Ensure sufficient stock.
2011-11-11,1411449.7502916872,1276337.8753686843,1549703.3717898466,11,6.02707113820562,79576.61488214125,True,11.665005812514508,LOW,1252669.062831195,1523875.5301879228,Prepare Inventory,Sales predicted to increase by 6.0% compared to last week. Ensure sufficient stock.
2011-11-18,1448738.8443892878,1325408.8808350738,1584330.0753658751,11,2.641900222795357,60054.69088294635,False,6.787208475937575,LOW,1252669.062831195,1523875.5301879228,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.25M–1.52M).
2011-11-25,1473262.5641851043,1347646.459801602,1612483.1357426755,11,1.6927633224437022,31125.320166119658,False,3.8054430933666668,LOW,1252669.062831195,1523875.5301879228,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.25M–1.52M).
2011-12-02,1559298.6202157554,1426811.2584247547,1684125.8141753268,11,5.839831821033181,58061.863273473646,True,9.563420267833692,LOW,1252669.062831195,1523875.5301879228,Prepare Inventory,Sales predicted to increase by 5.8% compared to last week. Ensure sufficient stock.
2011-12-09,1724188.9836627129,1592648.3475867263,1862415.583155076,11,10.574649480812216,127511.50463574026,True,17.970097766583432,LOW,1252669.062831195,1523875.5301879228,Prepare Inventory,Sales predicted to increase by 10.6% compared to last week. Ensure sufficient stock.
2011-12-16,1872029.082636772,1743072.9743339345,1997529.8761614675,11,8.574471845887842,156442.67797310458,True,16.93132267818119,LOW,1252669.062831195,1523875.5301879228,Prepare Inventory,Sales predicted to increase by 8.6% compared to last week. Ensure sufficient stock.
2011-12-23,1862074.3852338104,1729073.5732459328,1995998.394935449,11,-0.53175976245734,82631.88935619917,False,4.969385348817766,LOW,1252669.062831195,1523875.5301879228,Prepare Inventory,Forecasted weekly sales (1.86M) exceed this store’s normal range (1.25M–1.52M). Ensure stock and logistics are ready.
2011-12-30,1646493.694377376,1522875.3647744043,1776181.7879552448,11,-11.577447848806809,127436.48197423905,True,19.317318484778443,LOW,1252669.062831195,1523875.5301879228,Investigate / Promote,Sales predicted to drop by 11.6% compared to last week. Consider marketing actions or promotions.
2012-01-06,1336454.6638863347,1202200.2213930662,1478542.7948450174,11,-18.83025920778172,264220.6546832119,True,38.600526155324346,MEDIUM,1252669.062831195,1523875.5301879228,Investigate / Promote,Sales predicted to drop by 18.8% compared to last week. Consider marketing actions or promotions.
2012-01-13,1120874.4656772558,978174.9644199462,1258086.173020315,11,-16.130752806996384,264220.42435152427,True,39.70345719471537,MEDIUM,1252669.062831195,1523875.5301879228,Investigate / Promote,Sales predicted to drop by 16.1% compared to last week. Consider marketing actions or promotions.
2012-01-20,1112128.7459558337,981922.5176512724,1252685.6026016723,11,-0.7802586274581302,127065.22401813723,False,12.205664586992908,LOW,1252669.062831195,1523875.5301879228,Monitor Closely,Sales forecast shows high week-to-week volatility. Watch inventory and marketing closely.
2012-01-27,1265741.5564122354,1126621.5890364738,1405068.6770958514,11,13.812502465654465,86274.61690031881,True,20.628634594938866,LOW,1252669.062831195,1523875.5301879228,Prepare Inventory,Sales predicted to increase by 13.8% compared to last week. Ensure sufficient stock.
2012-02-03,1440945.87048904,1317750.932961871,1571466.4454140177,11,13.842029061084471,164526.66885833652,True,25.25999223568298,LOW,1252669.062831195,1523875.5301879228,Prepare Inventory,Sales predicted to increase by 13.8% compared to last week. Ensure sufficient stock.
2012-02-10,1528067.0500906454,1394202.812714741,1661069.2523766896,11,6.0461105018495775,133604.71314036543,True,14.789490782998888,LOW,1252669.062831195,1523875.5301879228,Prepare Inventory,Sales predicted to increase by 6.0% compared to last week. Ensure sufficient stock.
2012-02-17,1517588.2503338389,1394318.7860513676,1656978.4713875286,11,-0.6857552328076832,47563.92114440275,False,3.81993350111858,LOW,1252669.062831195,1523875.5301879228,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.25M–1.52M).
2012-02-24,1465716.8382475,1334355.4799458168,1598897.5567907563,11,-3.418016189498585,33386.617960523734,False,5.695851654665431,LOW,1252669.062831195,1523875.5301879228,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.25M–1.52M).
2012-03-02,1420046.8663723802,1278404.2634879672,1549818.52848067,11,-3.1158795944328133,48803.536941523176,False,6.552634964781652,LOW,1252669.062831195,1523875.5301879228,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.25M–1.52M).
2012-03-09,1388786.0535814571,1254732.2409084255,1524443.2974116704,11,-2.2013930336525545,38689.64197463362,False,4.987253524896632,LOW,1252669.062831195,1523875.5301879228,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.25M–1.52M).
2012-03-16,1365545.7914795813,1236603.5131837025,1494387.2816255884,11,-1.673422773935762,27348.721369807936,False,3.6761913035927094,LOW,1252669.062831195,1523875.5301879228,No Action,Forecast is normal. Expected weekly sales are within the store’s normal range (1.25M–1.52M).
